Date/Time,S01-Hz,S02-Hz,S03-Hz,S04-Hz,S05-Hz,S06-Hz,S07-Hz
11/18/2021 22:45,875.897,8201.201,876.458,886.432,896.994,889.684,880.34
12/20/2021 2:45,875.897,1123.7,876.656,886.324,895.854,889.255,880.819
11/4/2021 10:45,875.902,848.709,875.256,884.45,896.347,888.288,877.526
11/7/2021 11:45,875.902,847.4,874.457,883.156,894.53,887.703,875.891
11/22/2021 5:45,875.903,10438.052,876.046,886.143,896.614,889.141,879.901
10/30/2021 4:45,875.906,851.976,874.03,887.812,899.857,887.958,880.987
12/16/2021 4:45,875.907,1123.632,876.552,886.939,896.318,889.205,881.187
12/10/2021 6:45,875.908,1124.257,876.694,886.578,896.771,889.337,881.455
12/10/2021 3:45,875.912,1124.012,877.091,886.193,895.965,889.115,880.266
12/26/2021 23:45,875.921,1124.042,876.932,887.14,896.767,890.058,881.499
11/19/2021 15:45,875.926,9584.244,875.701,884.157,894.278,889.713,876.569
12/27/2021 0:45,875.929,1124.162,877.122,887.455,897.235,889.69,881.736
11/26/2021 0:45,875.933,5084.492,876.529,886.628,896.456,889.166,881.114
11/23/2021 21:45,875.934,10239.282,875.824,886.304,896.45,888.505,879.23
11/8/2021 9:45,875.937,850.109,876.119,886.104,897.473,888.765,879.943
11/13/2021 17:45,875.944,849.91,875.843,885.264,895.526,888.796,879.377
12/1/2021 2:45,875.944,1124.74,876.298,886.245,895.972,888.885,879.957
12/1/2021 7:45,875.945,1125.489,876.333,886.851,896.947,888.484,880.509
11/19/2021 20:45,875.946,8220.299,876.094,885.978,896.665,888.567,879.038
12/20/2021 23:45,875.946,1123.356,876.389,885.78,894.848,888.662,879.059
11/19/2021 23:45,875.948,8288.557,876.015,886.014,896.753,888.797,879.513
12/21/2021 7:45,875.948,1124.01,876.463,886.871,896.127,888.849,880.54
12/8/2021 3:45,875.949,1124.169,876.532,886.484,896.385,889.47,881.112
11/21/2021 23:45,875.95,10326.222,875.978,886.263,897.114,889.027,880.231
11/15/2021 18:45,875.952,9550.356,878.771,885.257,896.041,888.765,878.077
11/21/2021 3:45,875.954,9940.082,875.787,885.128,895.962,888.92,878.883
11/13/2021 11:45,875.955,846.921,874.9,882.936,893.116,887.902,877.704
12/8/2021 7:45,875.958,1124.487,876.556,887.099,896.772,889.025,881.236
11/18/2021 19:45,875.96,10308.594,876.075,885.933,896.21,888.458,878.725
11/27/2021 4:45,875.96,9453.594,877.05,886.717,896.994,890.436,881.486
11/12/2021 19:45,875.962,850.524,875.989,886.062,896.561,888.487,879.013
12/12/2021 4:45,875.962,1123.806,876.302,886.38,896.559,890.574,881.934
12/13/2021 5:45,875.962,1124.383,876.194,886.403,896.025,889.721,880.459
11/17/2021 8:45,875.963,10556.692,876.314,886.725,897.543,888.937,881.028
12/20/2021 21:45,875.963,1123.015,877.478,885.429,894.357,889.972,878.411
11/1/2021 16:45,875.967,848.92,875.045,884.216,895.241,888.191,877.062
11/6/2021 12:45,875.967,846.236,876.472,882.527,894.49,888.258,875.389
11/5/2021 12:45,875.968,847.454,873.935,882.863,894.125,888.134,875.892
12/2/2021 4:45,875.968,1124.936,876.637,886.516,896.271,889.033,880.293
12/9/2021 2:45,875.973,1124.137,876.649,886.378,896.251,889.29,880.254
11/26/2021 7:45,875.975,4325.641,876.046,886.409,896.5,889.036,881.152
12/27/2021 1:45,875.975,1124.272,877.192,887.612,897.628,890.586,883.393
11/22/2021 1:45,875.978,10156.981,876.06,886.08,896.92,888.936,879.706
12/28/2021 13:45,875.978,1118.201,874.255,879.659,887.494,886.274,872.131
12/26/2021 2:45,875.979,1123.307,876.399,886.368,895.952,889.076,880.523
11/22/2021 23:45,875.982,10418.773,876.596,886.331,896.984,889.735,880.439
12/8/2021 4:45,875.99,1124.268,876.623,886.662,896.634,889.429,881.127
11/20/2021 21:45,875.991,10219.665,876.621,886.412,897.149,889.204,879.545
11/7/2021 16:45,875.996,849.998,875.548,885.493,896.234,888.305,878.086
11/27/2021 2:45,875.998,9328.41,876.486,886.289,896.211,890.211,880.335
11/30/2021 2:45,875.999,1124.862,876.365,886.523,897.292,889.525,881.79
11/18/2021 21:45,876.001,9306.112,875.981,886.204,896.69,888.5,879.201
11/13/2021 18:45,876.003,850.288,875.784,885.693,896.033,888.783,879.817
12/20/2021 3:45,876.003,1123.9,876.767,886.385,896.387,889.033,880.646
11/24/2021 7:45,876.004,4476.858,876.265,886.38,896.622,888.715,879.85
11/25/2021 6:45,876.008,10645.861,876.824,886.122,896.041,888.976,880.268
11/2/2021 18:45,876.01,849.889,875.744,885.482,897.063,888.647,878.517
11/22/2021 3:45,876.015,10291.71,875.99,886.055,896.926,889.784,879.828
11/22/2021 0:45,876.016,9755.571,875.807,886.076,896.975,889.025,879.712
12/17/2021 7:45,876.017,1123.968,876.503,887.22,896.134,889.1,881.004
12/2/2021 6:45,876.021,1124.836,876.508,886.517,896.454,889.151,880.767
12/9/2021 3:45,876.023,1124.203,876.861,886.769,897.024,890.018,881.638
12/23/2021 8:45,876.023,1123.225,875.99,886.03,895.176,888.436,879.6
11/4/2021 9:45,876.025,849.479,875.384,885.357,897.254,888.521,878.899
11/30/2021 5:45,876.028,1125.26,876.663,887.315,898.075,889.385,882.678
11/15/2021 19:45,876.029,10198.641,876.014,885.564,896.234,888.934,878.683
11/30/2021 6:45,876.03,1125.374,876.172,886.796,897.014,888.514,880.932
11/10/2021 18:45,876.031,850.468,875.71,885.865,896.496,888.593,878.721
12/29/2021 0:45,876.031,1123.479,876.694,886.434,895.697,889.412,880.91
11/18/2021 4:45,876.033,9800.35,876.941,886.613,897.095,889.926,880.4
11/14/2021 20:45,876.034,850.907,876.018,886.491,897.393,888.908,879.981
11/21/2021 14:45,876.039,4282.994,874.926,882.077,892.131,887.282,874.59
12/17/2021 5:45,876.04,1124.079,876.852,886.818,896.673,889.753,882.115
11/8/2021 16:45,876.042,849.935,875.953,885.139,895.737,888.581,877.907
11/13/2021 21:45,876.05,850.732,876.165,886.263,897.014,889.112,880.443
11/13/2021 20:45,876.056,850.755,875.923,886.162,896.74,888.939,880.288
11/20/2021 7:45,876.056,4799.802,876.294,885.692,896.771,890.185,880.157
11/29/2021 3:45,876.063,8330.373,876.584,886.552,897.352,890.399,882.244
12/1/2021 17:45,876.068,1122.181,875.635,883.33,892.045,887.378,875.675
12/13/2021 0:45,876.068,1123.636,876.17,886.004,895.65,889.472,879.864
11/14/2021 22:45,876.071,850.859,876.419,886.564,897.68,889.11,880.226
11/20/2021 1:45,876.073,5327.773,876.201,885.98,897.032,888.981,879.644
11/23/2021 0:45,876.078,10570.72,876.133,886.288,897.04,889.118,880.199
11/2/2021 13:45,876.082,846.463,874.6,882.227,893.407,887.74,874.791
11/10/2021 17:45,876.082,849.918,875.835,885.2,895.743,888.487,877.917
11/29/2021 5:45,876.082,3628.547,877.081,886.87,896.976,891.283,881.406
12/2/2021 3:45,876.083,1124.956,876.583,886.532,896.204,889.195,880.239
11/17/2021 22:45,876.084,10125.49,876.35,886.661,897.161,889.567,881.512
11/27/2021 6:45,876.084,8882.311,876.5,886.719,896.994,889.376,881.08
12/1/2021 3:45,876.084,1124.949,876.832,886.476,896.521,889.319,880.336
11/20/2021 4:45,876.085,9578.011,876.349,885.727,896.666,889.532,879.725
11/28/2021 5:45,876.088,4559.404,876.419,886.935,897.127,888.96,880.939
11/2/2021 16:45,876.094,848.592,875.173,884.236,895.089,888.327,876.941
11/18/2021 7:45,876.097,5223.503,876.283,886.563,896.957,889.146,880.732
12/1/2021 6:45,876.097,1125.239,877.152,887.528,897.691,889.859,882.59
11/11/2021 8:45,876.099,850.826,876.499,887.114,898.12,889.456,881.686
11/22/2021 4:45,876.101,7863.51,876.416,886.277,896.955,889.568,880.512
12/27/2021 3:45,876.103,1124.308,877.405,888.444,898.41,890.241,883.917
11/19/2021 16:45,876.105,2905.634,875.824,884.592,895.07,888.488,877.419
11/5/2021 10:45,876.108,849.446,875.908,885.715,897.271,888.689,879.312
11/6/2021 11:45,876.11,846.109,875.541,882.459,894.609,888.341,875.329
11/23/2021 8:45,876.11,4890.388,875.889,885.909,896.294,888.844,879.94
11/9/2021 19:45,876.113,851.018,875.935,886.546,897.475,888.731,879.522
11/16/2021 21:45,876.113,2854.331,876.164,886.598,896.984,888.745,879.529
11/30/2021 4:45,876.113,1125.185,876.394,886.759,896.794,888.876,881.313
11/24/2021 6:45,876.117,11124.654,876.205,886.527,896.622,890.023,880.227
11/26/2021 4:45,876.118,8806.586,876.233,886.36,896.636,890.091,879.91
11/3/2021 14:45,876.124,848.422,875.353,883.575,894.811,888.024,876.052
11/19/2021 17:45,876.125,8331.298,876.097,885.56,895.855,888.783,878.468
11/24/2021 20:45,876.125,10248.521,875.827,885.892,895.73,888.47,878.865
11/23/2021 23:45,876.126,10992.074,876.239,886.761,896.915,889.305,880.975
12/22/2021 0:45,876.128,1123.151,878.138,886.116,895.476,889.78,880.357
11/23/2021 4:45,876.132,10318.314,876.607,887.128,898.018,888.896,881.18
11/10/2021 19:45,876.133,850.922,876.025,886.357,897.35,888.753,879.338
11/2/2021 8:45,876.136,850.505,875.261,885.774,897.561,888.401,879.452
11/14/2021 21:45,876.137,851.027,876.119,886.569,897.648,889.001,880.054
11/12/2021 21:45,876.138,851.061,876.159,886.616,897.327,888.727,879.613
11/13/2021 22:45,876.141,850.734,876.769,886.693,897.721,890.453,882.291
11/21/2021 4:45,876.141,5483.816,875.97,885.144,896.154,888.971,878.837
11/14/2021 19:45,876.142,850.81,876.518,886.297,897.103,889.003,879.634
11/16/2021 8:45,876.145,850.037,877.417,886.688,897.098,889.012,880.354
11/20/2021 0:45,876.148,7919.277,876.076,886.032,896.897,888.923,879.689
11/11/2021 21:45,876.154,851.187,876.254,886.89,897.828,888.776,880.098
11/25/2021 7:45,876.155,10652.727,876.281,886.145,896.058,889.474,880.652
11/2/2021 15:45,876.157,847.822,875.341,883.505,894.314,888.325,876.128
12/29/2021 1:45,876.159,1123.728,876.903,886.752,896.094,889.597,881.432
11/11/2021 17:45,876.16,850.094,875.631,885.28,895.737,888.372,878.069
11/29/2021 4:45,876.16,5411.224,876.576,886.594,896.678,889.323,880.82
11/18/2021 1:45,876.162,10230.67,877.06,887.224,897.734,889.232,880.611
11/28/2021 16:45,876.162,9953.208,874.975,882.946,891.773,887.372,875.229
11/30/2021 3:45,876.165,1125.108,876.634,886.874,897.789,889.756,882.69
11/24/2021 3:45,876.166,6251.784,876.44,887.35,897.58,889.421,881.905
11/22/2021 7:45,876.167,9832.641,876.531,886.035,896.692,889.263,880.415
11/21/2021 7:45,876.172,8169.476,876.047,885.64,896.678,889.25,879.784
11/3/2021 13:45,876.173,846.909,875.069,882.774,894.158,887.847,875.367
11/18/2021 2:45,876.173,9719.272,876.428,886.539,897.028,889.169,880.346
11/14/2021 23:45,876.175,850.681,877.05,886.882,898.015,889.704,880.76
11/18/2021 23:45,876.175,10038.827,876.392,886.549,897.072,889.912,881.411
11/29/2021 7:45,876.175,7621.051,876.648,887.331,897.39,889.302,881.076
11/14/2021 18:45,876.177,850.647,876.446,885.901,896.609,888.988,879.271
11/19/2021 5:45,876.178,5882.427,879.169,886.593,897.3,889.325,881.243
11/8/2021 20:45,876.182,851.657,876.22,887.142,898.203,888.924,880.171
11/9/2021 8:45,876.183,850.799,876.07,886.565,897.904,889.081,880.441
12/7/2021 4:45,876.183,1124.118,876.631,886.669,896.645,889.284,881.097
11/28/2021 4:45,876.186,9523.461,876.653,886.869,897.034,889.015,880.936
12/9/2021 5:45,876.186,1124.511,877.356,886.912,896.673,889.433,881.45
12/31/2021 4:45,876.192,1123.557,876.993,886.855,896.485,889.657,881.859
12/1/2021 15:45,876.195,1121.27,875.12,882.278,890.751,887.141,874.488
11/10/2021 20:45,876.196,851.059,875.995,886.605,897.563,888.723,879.699
11/25/2021 5:45,876.197,3616.172,876.514,886.251,896.417,890.449,880.8
12/10/2021 1:45,876.197,1124.329,876.474,886.509,896.16,888.986,880.263
12/15/2021 21:45,876.197,1122.304,875.723,884.686,893.369,887.876,877.403
11/11/2021 18:45,876.198,850.588,876.251,885.992,896.782,888.653,878.941
11/15/2021 0:45,876.198,850.675,876.507,886.836,897.681,890.043,881.955
11/20/2021 5:45,876.198,9269.161,877.45,885.9,896.854,889.604,880.207
12/26/2021 6:45,876.199,1123.34,876.588,886.419,895.819,889.24,880.834
11/19/2021 0:45,876.2,10203.979,876.35,886.51,897.141,889.139,880.392
11/23/2021 22:45,876.202,11143.73,876.301,886.507,896.639,890.072,881.285
11/28/2021 3:45,876.206,7712.725,876.427,886.608,896.767,890.318,881.078
11/10/2021 8:45,876.208,850.848,876.361,886.857,898.073,889.461,881.21
11/7/2021 17:45,876.209,850.685,876.205,886.328,897.239,888.68,879.118
11/23/2021 5:45,876.211,9098.381,876.316,887.221,897.704,889.084,881.555
11/19/2021 3:45,876.213,9864.806,876.376,886.608,897.277,889.12,881.073
11/22/2021 2:45,876.219,10067.706,876.165,886.091,896.908,888.87,879.547
11/12/2021 9:45,876.22,849.351,876.103,885.982,896.84,889,879.819
11/1/2021 17:45,876.221,849.541,875.399,884.893,896.168,888.629,878.035
11/5/2021 16:45,876.222,848.73,875.467,884.33,895.982,888.544,877.515
11/12/2021 23:45,876.225,850.973,876.744,887.085,897.638,889.336,880.223
11/19/2021 1:45,876.227,5591.603,876.404,886.475,897.278,889.233,880.641
11/23/2021 7:45,876.23,7755.846,876.274,886.681,897.398,889.039,880.727
11/11/2021 20:45,876.232,851.113,876.332,886.82,897.733,888.931,880.035
11/24/2021 0:45,876.232,3484.19,876.527,886.954,897.186,889.785,882.015
11/15/2021 6:45,876.236,850.58,877.066,886.443,897.633,889.662,881.194
11/16/2021 3:45,876.238,11000.648,876.116,886.712,897.563,888.716,880.475
11/11/2021 19:45,876.241,851.189,876.208,886.398,897.136,888.806,879.492
11/9/2021 17:45,876.245,850.55,875.82,885.753,896.421,888.596,878.547
11/15/2021 20:45,876.245,10264.503,876.285,886.015,896.769,888.94,879.134
11/8/2021 21:45,876.248,851.73,876.31,887.283,898.592,889.407,880.49
12/7/2021 23:45,876.248,1123.925,877.194,886.523,896.056,889.346,880.376
11/21/2021 6:45,876.25,9695.197,876.108,885.503,896.256,888.938,879.177
11/16/2021 22:45,876.251,10599.382,876.736,886.586,897.063,889.234,880.161
11/24/2021 2:45,876.254,10396.244,877.07,888.08,898.48,889.838,882.347
11/23/2021 1:45,876.258,10292.624,876.12,886.416,896.988,889.119,880.507
11/19/2021 2:45,876.263,5928.833,876.334,886.581,897.161,889.209,880.952
11/25/2021 3:45,876.266,9071.341,877.131,886.585,896.485,889.961,881.159
11/24/2021 1:45,876.272,9568.114,876.496,887.199,897.664,889.398,881.888
11/25/2021 4:45,876.274,3743.119,876.476,886.057,896.08,889.973,880.559
11/6/2021 13:45,876.275,847.279,875.902,883.265,894.979,888.249,875.78
11/24/2021 4:45,876.278,11005.977,876.374,887.123,897.288,889.385,882.068
11/24/2021 5:45,876.278,11162.946,876.148,886.732,896.923,888.904,880.847
12/6/2021 6:45,876.282,1124.468,876.95,886.138,896.061,889.142,880.349
11/9/2021 18:45,876.285,850.89,876.095,886.249,896.928,888.632,879.142
11/19/2021 6:45,876.296,9205.98,876.4,886.516,897.103,889.338,881.218
11/18/2021 5:45,876.303,9466.247,876.523,886.749,897.672,889.384,880.646
11/18/2021 6:45,876.304,9504.749,877.1,887.06,897.631,889.834,881.476
12/8/2021 6:45,876.308,1124.405,876.484,886.89,896.95,889.203,881.194
11/12/2021 20:45,876.31,850.7,876.245,886.433,896.953,888.745,879.404
12/10/2021 7:45,876.311,1124.545,877.505,886.77,896.667,889.186,880.619
11/10/2021 21:45,876.316,851.214,876.283,886.797,897.731,888.912,879.985
11/13/2021 8:45,876.326,850.533,876.179,886.4,897.17,888.956,882.373
11/17/2021 16:45,876.326,4243.547,875.337,884.026,893.604,887.933,876.238
12/7/2021 7:45,876.326,1124.329,876.162,886.734,896.459,889.56,880.381
11/5/2021 15:45,876.33,848.715,876.337,884.232,895.746,889.426,877.517
11/27/2021 5:45,876.33,9227.92,878.765,886.379,896.635,891.339,880.662
11/2/2021 17:45,876.333,849.676,875.5,885.07,896.298,888.523,877.954
11/23/2021 3:45,876.339,10415.26,876.19,886.665,897.479,889.207,881.184
11/14/2021 17:45,876.34,850.004,876.964,885.468,896.163,888.894,878.719
11/15/2021 21:45,876.341,11435.793,876.693,886.477,897.151,889.638,880.341
11/8/2021 22:45,876.355,851.63,876.498,887.459,898.382,890.223,882.182
11/15/2021 23:45,876.357,9113.332,877.071,887.606,898.344,889.769,881.692
11/11/2021 22:45,876.359,851.273,877.831,887.6,898.574,890.06,881.482
11/12/2021 8:45,876.359,850.603,876.188,886.404,897.433,889.233,880.44
11/19/2021 18:45,876.363,8244.453,877.252,885.527,896.112,888.62,878.699
11/22/2021 6:45,876.369,8498.519,876.139,886.108,896.799,889.472,879.991
11/1/2021 7:45,876.372,850.724,875.741,886.091,897.516,889.07,880.171
11/14/2021 7:45,876.373,851.371,876.365,886.904,897.952,890.517,881.224
12/19/2021 7:45,876.38,1123.893,878.719,887.087,896.369,889.474,881.414
11/23/2021 2:45,876.387,10162.246,876.311,886.713,897.499,889.102,880.891
11/6/2021 2:45,876.391,850.647,875.931,886.469,898.467,888.794,879.732
12/20/2021 7:45,876.396,1124.19,876.457,886.666,896.549,889.036,880.853
11/14/2021 16:45,876.397,849.313,876.015,884.771,895.29,888.512,877.992
11/23/2021 6:45,876.401,10080.143,876.996,886.834,897.727,889.028,880.6
11/22/2021 22:45,876.407,10323.417,875.865,885.647,896.679,891.617,879.297
12/14/2021 6:45,876.407,1124.269,876.255,887.185,896.459,889.265,881.543
11/19/2021 4:45,876.412,9871.558,876.505,886.832,897.564,889.4,881.842
11/4/2021 15:45,876.421,850.264,875.839,885.315,896.945,888.67,878.222
11/4/2021 16:45,876.422,850.811,875.834,886.144,897.609,888.875,879.027
11/13/2021 23:45,876.423,850.946,876.871,886.977,897.876,890.772,883.223
11/13/2021 19:45,876.425,850.602,875.98,886.065,896.601,888.877,880.168
11/21/2021 22:45,876.427,5431.712,876.532,886.644,897.345,889.276,880.351
11/4/2021 14:45,876.43,849.704,875.657,884.946,896.412,888.748,877.526
12/29/2021 4:45,876.439,1123.462,879.688,887.245,896.377,889.394,881.923
11/8/2021 8:45,876.452,851.476,876.389,887.206,898.261,889.248,881.531
11/1/2021 23:45,876.459,850.75,875.659,886.226,897.731,888.59,879.329
11/9/2021 20:45,876.463,851.223,876.338,886.863,897.894,888.91,880.338
11/3/2021 21:45,876.464,851.727,876.174,887.158,898.992,889.351,880.561
11/1/2021 5:45,876.477,850.591,875.906,885.999,897.284,889.391,880.301
11/7/2021 18:45,876.479,851.612,876.142,887.073,898.255,888.846,879.886
11/29/2021 6:45,876.482,7869.956,876.679,886.863,897.146,889.152,881.173
11/15/2021 1:45,876.488,850.835,876.672,886.946,897.951,890.051,882.242
11/6/2021 9:45,876.49,848.173,876.265,883.544,895.447,888.985,877.077
11/1/2021 21:45,876.5,850.934,875.68,886.225,897.708,888.701,879.413
11/17/2021 7:45,876.504,10737.348,877.844,887.413,898.125,889.316,881.6
11/10/2021 22:45,876.505,851.39,876.508,887.139,898.269,889.701,881.25
12/20/2021 5:45,876.505,1123.991,877.155,886.463,896.128,889.39,881.185
11/7/2021 21:45,876.512,852.275,877.733,887.766,899.44,889.148,880.934
11/8/2021 18:45,876.513,851.558,876.225,886.69,897.401,888.968,879.541
12/20/2021 4:45,876.519,1123.927,877.209,886.341,895.979,889.271,881.042
11/7/2021 8:45,876.52,851.464,876.02,887.248,899.1,888.919,881.607
11/15/2021 22:45,876.521,11470.366,876.637,886.59,897.334,889.036,880.281
11/8/2021 17:45,876.522,850.824,876.204,886.032,896.673,888.906,878.942
11/1/2021 19:45,876.53,850.709,875.71,885.975,897.28,888.621,879.048
11/15/2021 2:45,876.53,850.929,876.891,887.292,898.611,889.723,882.142
11/13/2021 0:45,876.532,851.247,876.877,887.445,898.076,890.04,881.805
11/1/2021 22:45,876.536,850.975,875.763,886.309,897.828,888.709,879.505
11/15/2021 5:45,876.539,850.952,876.781,887.401,898.428,890.137,882.586
11/11/2021 7:45,876.544,851.37,876.709,887.188,897.983,889.934,882.155
12/23/2021 1:45,876.544,1123.176,876.354,886.087,895.5,889.201,880.302
11/16/2021 23:45,876.549,10095.147,877.743,886.724,897.186,889.61,880.375
11/8/2021 19:45,876.555,851.779,876.39,887.016,897.755,888.887,879.947
11/18/2021 3:45,876.558,2966.655,876.969,886.887,897.809,889.84,881
11/2/2021 2:45,876.56,850.828,875.899,886.471,897.834,889.546,880.654
11/7/2021 19:45,876.56,852.038,876.255,887.415,898.654,888.833,880.249
12/9/2021 7:45,876.561,1124.503,876.508,886.946,896.768,889.338,881.554
11/3/2021 8:45,876.563,850.356,876.671,886.9,898.671,890.45,881.028
11/16/2021 1:45,876.572,9995.209,876.63,887.405,898.138,890.448,882.82
11/15/2021 4:45,876.574,850.946,877.141,887.533,898.567,890.355,882.618
11/19/2021 7:45,876.579,9328.157,877.045,887.037,897.755,889.759,881.526
11/1/2021 20:45,876.58,851.002,875.652,886.154,897.558,888.622,879.28
11/16/2021 0:45,876.584,12226.936,876.92,887.297,898.419,892.248,881.575
11/1/2021 18:45,876.586,963.061,875.711,885.693,896.937,888.739,878.757
11/2/2021 20:45,876.588,851.021,876.518,886.737,898.234,889.245,879.913
11/16/2021 2:45,876.595,10048.331,876.321,887.052,898.026,889.402,881.217
11/2/2021 19:45,876.598,850.863,875.786,886.254,897.731,888.76,879.294
11/14/2021 0:45,876.604,851.175,876.721,887.137,898.064,889.749,882.79
11/3/2021 23:45,876.606,851.481,876.079,887.145,899.043,889.287,880.861
11/12/2021 7:45,876.606,851.479,876.536,886.992,897.76,889.077,880.87
11/10/2021 7:45,876.607,851.591,879.036,886.948,898.475,890.596,881.22
11/15/2021 16:45,876.613,848.422,875.694,883.592,894.17,889.605,876.242
11/12/2021 22:45,876.614,850.977,876.44,886.819,897.838,888.986,879.928
12/11/2021 7:45,876.614,1124.694,876.473,887.153,896.856,888.844,880.976
11/9/2021 22:45,876.625,851.604,877.014,887.897,899.413,890.354,882.949
11/7/2021 20:45,876.626,852.296,876.547,887.921,899.269,889.13,880.852
11/12/2021 1:45,876.629,851.499,876.446,887.299,898.445,889.155,881.157
11/8/2021 23:45,876.631,851.773,876.922,887.63,898.636,890.008,882.432
11/1/2021 6:45,876.633,851.047,875.873,886.275,897.697,889.29,880.67
11/17/2021 5:45,876.637,10801.241,876.808,887.821,898.873,889.537,883.14
11/11/2021 23:45,876.642,851.591,877.098,887.963,899.181,890.349,882.781
11/12/2021 0:45,876.645,851.488,876.679,887.429,898.414,889.914,881.92
11/12/2021 2:45,876.645,851.513,876.555,887.313,898.282,889.596,881.699
11/2/2021 21:45,876.649,851.16,876.07,886.681,898.164,889.08,880.086
11/4/2021 8:45,876.652,850.826,876.692,887.503,899.353,889.946,881.348
11/11/2021 3:45,876.653,851.527,876.673,887.342,898.61,889.34,881.14
11/14/2021 3:45,876.658,851.391,876.898,887.392,899.124,890.443,884.09
11/3/2021 22:45,876.661,851.706,876.403,887.382,899.224,889.81,881.331
11/20/2021 6:45,876.664,10060.006,876.311,885.867,896.575,890.753,879.769
11/5/2021 9:45,876.666,850.629,876.705,886.518,898.58,889.398,880.82
11/10/2021 1:45,876.667,851.703,877.116,887.973,899.143,889.931,882.472
11/17/2021 1:45,876.668,4782.005,876.816,887.446,897.883,890.557,883.43
11/4/2021 21:45,876.67,852.084,879.269,887.736,899.72,889.362,881.145
11/17/2021 0:45,876.685,10056.411,876.785,887.484,898.191,890.275,882.733
11/2/2021 3:45,876.692,851.16,875.821,886.446,898.275,888.658,879.993
11/16/2021 20:45,876.692,8984.49,876.436,886.362,896.743,888.777,879.247
11/16/2021 4:45,876.693,10690.271,876.543,886.741,898.073,889.104,880.653
11/28/2021 7:45,876.693,9375.312,876.7,887.239,897.266,890.091,881.321
11/6/2021 19:45,876.696,851.473,878.876,887.49,899.334,889.552,880.468
11/17/2021 4:45,876.699,9659.236,877.36,888.084,898.95,889.822,883.418
11/5/2021 8:45,876.702,851.741,876.051,887.602,899.771,889.493,882.318
11/15/2021 3:45,876.712,851.07,876.307,886.687,897.993,889.12,881.125
11/12/2021 6:45,876.716,851.487,877.426,887.605,898.296,890.135,882.385
11/15/2021 17:45,876.717,849.004,876.23,884.479,895.191,888.542,877.301
12/18/2021 14:45,876.721,1119.189,875.285,880.687,888.698,886.683,873.01
11/16/2021 7:45,876.722,851.123,876.73,887.029,897.81,889.688,881.017
11/13/2021 6:45,876.724,851.698,876.872,887.392,898.48,889.385,882.88
11/4/2021 6:45,876.726,851.272,876.348,887.003,898.943,890.058,880.961
11/5/2021 14:45,876.734,848.847,876.684,883.766,895.019,888.474,876.256
11/14/2021 4:45,876.734,851.456,876.643,887.171,898.287,889.348,882.651
11/17/2021 2:45,876.736,10283.54,877.2,887.655,898.53,890.097,883.314
11/9/2021 0:45,876.74,851.763,877.088,887.876,899.337,890.525,883.297
11/4/2021 3:45,876.741,851.326,876.78,886.972,898.782,889.249,881.159
11/10/2021 4:45,876.741,851.62,877.205,887.753,898.647,889.941,882.167
11/14/2021 1:45,876.743,851.408,876.604,887.173,898.166,889.603,882.762
11/10/2021 23:45,876.745,851.459,877.154,888.101,899.427,890.24,882.756
11/14/2021 6:45,876.748,851.31,877.365,887.555,899.018,890.158,883.049
11/13/2021 7:45,876.757,851.492,877.726,888.052,899.041,891.575,885.12
11/23/2021 9:45,876.757,10049.48,877.635,883.794,894.005,889.753,877.044
11/13/2021 2:45,876.764,851.571,876.871,887.546,898.584,889.758,882.043
12/6/2021 5:45,876.772,1124.257,876.492,886.427,896.327,889.219,880.831
11/12/2021 4:45,876.773,851.403,876.616,887.166,898.467,889.225,880.821
11/13/2021 1:45,876.774,851.399,877.071,887.337,898.199,890.072,882.081
11/9/2021 1:45,876.777,851.732,876.819,887.635,898.674,889.7,882.085
11/2/2021 0:45,876.778,851.034,876.098,886.59,898.312,889.356,880.431
12/14/2021 4:45,876.785,1124.286,876.595,887.137,896.764,889.064,881.522
11/14/2021 2:45,876.787,851.369,876.727,887.221,898.461,890.25,883.245
11/12/2021 3:45,876.788,851.538,876.762,887.355,898.495,889.307,881.085
11/9/2021 23:45,876.791,851.715,876.568,887.676,898.606,889.967,882.778
11/4/2021 2:45,876.792,851.656,876.143,887.238,899.122,889.255,881.394
11/9/2021 7:45,876.798,851.656,876.762,887.401,898.63,888.974,881.425
11/10/2021 3:45,876.805,851.614,876.556,887.324,898.534,889.477,881.28
11/3/2021 2:45,876.81,851.535,876.623,887.2,899.072,889.312,881.441
11/14/2021 5:45,876.811,851.43,876.599,887.001,898.068,889.037,881.835
11/9/2021 2:45,876.813,851.679,876.691,887.436,898.699,889.574,881.543
11/4/2021 18:45,876.814,851.922,875.938,887.093,898.938,889.051,880.237
11/11/2021 2:45,876.814,851.735,877.218,887.644,898.761,890.08,882.062
11/4/2021 22:45,876.832,852.046,877.065,888.155,900.06,889.729,881.644
11/11/2021 0:45,876.835,851.726,877.107,887.834,899.522,890.543,883.332
11/17/2021 3:45,876.836,6477.029,876.75,887.563,898.499,889.458,882.451
11/3/2021 19:45,876.841,852.286,876.481,886.811,898.495,889.31,879.925
11/11/2021 1:45,876.841,851.734,876.855,887.743,898.791,890.047,882.726
11/2/2021 22:45,876.845,851.309,876.436,887.075,899.187,889.86,881.463
11/4/2021 5:45,876.845,851.33,876.256,886.863,898.665,889.52,880.821
12/1/2021 4:45,876.846,1124.966,876.665,886.753,896.577,889.414,880.967
